Date,ConsommationGazTotale,ConsommationElectricite,ConsommationTotale,month,day_of_week,is_weekend
2021-04-01,966040.0,1148503,2114543.0,4,3,0
2021-04-02,989329.0,1136165,2125494.0,4,4,0
2021-04-03,1106051.0,1111233,2217284.0,4,5,1
2021-04-04,1122466.0,1103449,2225915.0,4,6,1
2021-04-05,1311364.0,1164857,2476221.0,4,0,0
2021-04-06,1796536.0,1401548,3198084.0,4,1,0
2021-04-07,1907407.0,1477085,3384492.0,4,2,0
2021-04-08,1716475.0,1422608,3139083.0,4,3,0
2021-04-09,1549982.0,1342110,2892092.0,4,4,0
2021-04-10,1377564.0,1200211,2577775.0,4,5,1
2021-04-11,1412606.0,1200987,2613593.0,4,6,1
2021-04-12,1768890.0,1401362,3170252.0,4,0,0
2021-04-13,1769559.0,1409146,3178705.0,4,1,0
2021-04-14,1737201.0,1397149,3134350.0,4,2,0
2021-04-15,1740406.0,1404439,3144845.0,4,3,0
2021-04-16,1739400.0,1407583,3146983.0,4,4,0
2021-04-17,1477592.0,1268238,2745830.0,4,5,1
2021-04-18,1392148.0,1192520,2584668.0,4,6,1
2021-04-19,1437562.0,1290916,2728478.0,4,0,0
2021-04-20,1331093.0,1262667,2593760.0,4,1,0
2021-04-21,1253547.0,1232535,2486082.0,4,2,0
2021-04-22,1234338.0,1204621,2438959.0,4,3,0
2021-04-23,1153941.0,1166549,2320490.0,4,4,0
2021-04-24,893343.0,1033734,1927077.0,4,5,1
2021-04-25,861068.0,988717,1849785.0,4,6,1
2021-04-26,1128861.0,1150203,2279064.0,4,0,0
2021-04-27,1139997.0,1174802,2314799.0,4,1,0
2021-04-28,1124483.0,1184362,2308845.0,4,2,0
2021-04-29,1219666.0,1212771,2432437.0,4,3,0
2021-04-30,1275286.0,1218149,2493435.0,4,4,0
2021-05-01,1078073.0,1084093,2162166.0,5,5,1
2021-05-02,1084841.0,1087151,2171992.0,5,6,1
2021-05-03,1213069.0,1223599,2436668.0,5,0,0
2021-05-04,1133358.0,1238551,2371909.0,5,1,0
2021-05-05,1207925.0,1236350,2444275.0,5,2,0
2021-05-06,1334552.0,1274440,2608992.0,5,3,0
2021-05-07,1200324.0,1220063,2420387.0,5,4,0
2021-05-08,850646.0,1025649,1876295.0,5,5,1
2021-05-09,667693.0,946304,1613997.0,5,6,1
2021-05-10,813353.0,1095118,1908471.0,5,0,0
2021-05-11,974537.0,1145562,2120099.0,5,1,0
2021-05-12,1009299.0,1164593,2173892.0,5,2,0
2021-05-13,887765.0,1050106,1937871.0,5,3,0
2021-05-14,927744.0,1094973,2022717.0,5,4,0
2021-05-15,885621.0,1057957,1943578.0,5,5,1
2021-05-16,837381.0,1022007,1859388.0,5,6,1
2021-05-17,1038870.0,1166114,2204984.0,5,0,0
2021-05-18,1061932.0,1192306,2254238.0,5,1,0
2021-05-19,1081421.0,1196483,2277904.0,5,2,0
2021-05-20,1037324.0,1186399,2223723.0,5,3,0
2021-05-21,908312.0,1160044,2068356.0,5,4,0
2021-05-22,858868.0,1053403,1912271.0,5,5,1
2021-05-23,810431.0,992335,1802766.0,5,6,1
2021-05-24,883454.0,1045730,1929184.0,5,0,0
2021-05-25,1030478.0,1181963,2212441.0,5,1,0
2021-05-26,1003898.0,1190718,2194616.0,5,2,0
2021-05-27,937851.0,1155885,2093736.0,5,3,0
2021-05-28,859814.0,1104980,1964794.0,5,4,0
2021-05-29,615122.0,969812,1584934.0,5,5,1
2021-05-30,583848.0,910428,1494276.0,5,6,1
2021-05-31,684096.0,1051323,1735419.0,5,0,0
2021-06-01,676597.0,1079495,1756092.0,6,1,0
2021-06-02,632639.0,1085705,1718344.0,6,2,0
2021-06-03,641064.0,1092967,1734031.0,6,3,0
2021-06-04,683740.0,1078663,1762403.0,6,4,0
2021-06-05,577324.0,956764,1534088.0,6,5,1
2021-06-06,547659.0,909562,1457221.0,6,6,1
2021-06-07,707252.0,1061106,1768358.0,6,0,0
2021-06-08,733397.0,1089347,1822744.0,6,1,0
2021-06-09,703636.0,1098945,1802581.0,6,2,0
2021-06-10,705937.0,1106065,1812002.0,6,3,0
2021-06-11,668348.0,1098800,1767148.0,6,4,0
2021-06-12,512287.0,983160,1495447.0,6,5,1
2021-06-13,469781.0,928267,1398048.0,6,6,1
2021-06-14,618009.0,1098732,1716741.0,6,0,0
2021-06-15,671407.0,1136800,1808207.0,6,1,0
2021-06-16,677902.0,1150993,1828895.0,6,2,0
2021-06-17,662944.0,1133272,1796216.0,6,3,0
2021-06-18,638962.0,1105070,1744032.0,6,4,0
2021-06-19,525329.0,990062,1515391.0,6,5,1
2021-06-20,476834.0,922476,1399310.0,6,6,1
2021-06-21,635622.0,1071019,1706641.0,6,0,0
2021-06-22,690693.0,1092676,1783369.0,6,1,0
2021-06-23,719733.0,1095652,1815385.0,6,2,0
2021-06-24,711880.0,1090979,1802859.0,6,3,0
2021-06-25,688572.0,1076508,1765080.0,6,4,0
2021-06-26,551621.0,968209,1519830.0,6,5,1
2021-06-27,483140.0,921360,1404500.0,6,6,1
2021-06-28,657408.0,1068980,1726388.0,6,0,0
2021-06-29,709055.0,1094151,1803206.0,6,1,0
2021-06-30,723293.0,1094996,1818289.0,6,2,0
2021-07-01,705427.0,1104721,1810148.0,7,3,0
2021-07-02,703244.0,1103587,1806831.0,7,4,0
2021-07-03,534978.0,982774,1517752.0,7,5,1
2021-07-04,475564.0,924050,1399614.0,7,6,1
2021-07-05,656636.0,1080036,1736672.0,7,0,0
2021-07-06,625169.0,1098998,1724167.0,7,1,0
2021-07-07,690175.0,1103667,1793842.0,7,2,0
2021-07-08,734152.0,1103434,1837586.0,7,3,0
2021-07-09,735694.0,1093504,1829198.0,7,4,0
2021-07-10,539931.0,981133,1521064.0,7,5,1
2021-07-11,494157.0,927663,1421820.0,7,6,1
2021-07-12,683942.0,1076290,1760232.0,7,0,0
2021-07-13,709363.0,1088237,1797600.0,7,1,0
2021-07-14,550555.0,967554,1518109.0,7,2,0
2021-07-15,609622.0,1075452,1685074.0,7,3,0
2021-07-16,612169.0,1076420,1688589.0,7,4,0
2021-07-17,504110.0,975201,1479311.0,7,5,1
2021-07-18,441062.0,929356,1370418.0,7,6,1
2021-07-19,631349.0,1096568,1727917.0,7,0,0
2021-07-20,646407.0,1131180,1777587.0,7,1,0
2021-07-21,664791.0,1139480,1804271.0,7,2,0
2021-07-22,624996.0,1144551,1769547.0,7,3,0
2021-07-23,559872.0,1126606,1686478.0,7,4,0
2021-07-24,448090.0,990861,1438951.0,7,5,1
2021-07-25,421467.0,930938,1352405.0,7,6,1
2021-07-26,598813.0,1071073,1669886.0,7,0,0
2021-07-27,567441.0,1097246,1664687.0,7,1,0
2021-07-28,532540.0,1086630,1619170.0,7,2,0
2021-07-29,522262.0,1085613,1607875.0,7,3,0
2021-07-30,503026.0,1058247,1561273.0,7,4,0
2021-07-31,436142.0,953973,1390115.0,7,5,1
2021-08-01,416792.0,881497,1298289.0,8,6,1
2021-08-02,492803.0,981736,1474539.0,8,0,0
2021-08-03,525752.0,1003749,1529501.0,8,1,0
2021-08-04,534941.0,999839,1534780.0,8,2,0
2021-08-05,513673.0,986013,1499686.0,8,3,0
2021-08-06,491147.0,971196,1462343.0,8,4,0
2021-08-07,439219.0,894843,1334062.0,8,5,1
2021-08-08,427564.0,852199,1279763.0,8,6,1
2021-08-09,477761.0,951107,1428868.0,8,0,0
2021-08-10,502972.0,982799,1485771.0,8,1,0
2021-08-11,530322.0,1003048,1533370.0,8,2,0
2021-08-12,532667.0,1017644,1550311.0,8,3,0
2021-08-13,479388.0,1021849,1501237.0,8,4,0
2021-08-14,410195.0,963741,1373936.0,8,5,1
2021-08-15,382952.0,906522,1289474.0,8,6,1
2021-08-16,451890.0,978987,1430877.0,8,0,0
2021-08-17,482649.0,1000179,1482828.0,8,1,0
2021-08-18,500160.0,1008445,1508605.0,8,2,0
2021-08-19,517341.0,1013021,1530362.0,8,3,0
2021-08-20,527626.0,1018443,1546069.0,8,4,0
2021-08-21,458768.0,947839,1406607.0,8,5,1
2021-08-22,429323.0,899844,1329167.0,8,6,1
2021-08-23,531497.0,1024819,1556316.0,8,0,0
2021-08-24,563341.0,1043283,1606624.0,8,1,0
2021-08-25,573473.0,1051646,1625119.0,8,2,0
2021-08-26,582453.0,1068515,1650968.0,8,3,0
2021-08-27,585369.0,1055021,1640390.0,8,4,0
2021-08-28,481880.0,952876,1434756.0,8,5,1
2021-08-29,464631.0,911219,1375850.0,8,6,1
2021-08-30,610195.0,1061343,1671538.0,8,0,0
2021-08-31,640578.0,1095594,1736172.0,8,1,0
2021-09-01,638631.0,1113873,1752504.0,9,2,0
2021-09-02,625370.0,1114604,1739974.0,9,3,0
2021-09-03,610141.0,1103328,1713469.0,9,4,0
2021-09-04,501944.0,986976,1488920.0,9,5,1
2021-09-05,464369.0,944397,1408766.0,9,6,1
2021-09-06,651395.0,1103523,1754918.0,9,0,0
2021-09-07,647150.0,1133278,1780428.0,9,1,0
2021-09-08,637778.0,1132603,1770381.0,9,2,0
2021-09-09,732202.0,1125833,1858035.0,9,3,0
2021-09-10,727410.0,1105025,1832435.0,9,4,0
2021-09-11,581780.0,977914,1559694.0,9,5,1
2021-09-12,489774.0,930015,1419789.0,9,6,1
2021-09-13,712970.0,1084826,1797796.0,9,0,0
2021-09-14,723354.0,1120373,1843727.0,9,1,0
2021-09-15,708771.0,1123455,1832226.0,9,2,0
2021-09-16,706597.0,1112292,1818889.0,9,3,0
2021-09-17,705499.0,1092112,1797611.0,9,4,0
2021-09-18,540512.0,977828,1518340.0,9,5,1
2021-09-19,511844.0,927520,1439364.0,9,6,1
2021-09-20,762847.0,1075916,1838763.0,9,0,0
2021-09-21,743588.0,1102976,1846564.0,9,1,0
2021-09-22,744318.0,1105683,1850001.0,9,2,0
2021-09-23,683914.0,1108617,1792531.0,9,3,0
2021-09-24,668823.0,1096015,1764838.0,9,4,0
2021-09-25,602858.0,988333,1591191.0,9,5,1
2021-09-26,525346.0,926884,1452230.0,9,6,1
2021-09-27,718090.0,1084377,1802467.0,9,0,0
2021-09-28,804178.0,1120659,1924837.0,9,1,0
2021-09-29,716760.0,1125936,1842696.0,9,2,0
2021-09-30,799347.0,1139572,1938919.0,9,3,0
2021-10-01,685727.0,1144733,1830460.0,10,4,0
2021-10-02,652656.0,1031399,1684055.0,10,5,1
2021-10-03,617144.0,983059,1600203.0,10,6,1
2021-10-04,890565.0,1133598,2024163.0,10,0,0
2021-10-05,872796.0,1174374,2047170.0,10,1,0
2021-10-06,943520.0,1196356,2139876.0,10,2,0
2021-10-07,1014771.0,1178731,2193502.0,10,3,0
2021-10-08,981515.0,1178518,2160033.0,10,4,0
2021-10-09,812414.0,1058240,1870654.0,10,5,1
2021-10-10,804527.0,1025113,1829640.0,10,6,1
2021-10-11,1084227.0,1187786,2272013.0,10,0,0
2021-10-12,1143588.0,1237972,2381560.0,10,1,0
2021-10-13,1228164.0,1244451,2472615.0,10,2,0
2021-10-14,1298281.0,1272473,2570754.0,10,3,0
2021-10-15,1258126.0,1257670,2515796.0,10,4,0
2021-10-16,1060533.0,1138035,2198568.0,10,5,1
2021-10-17,1005358.0,1098552,2103910.0,10,6,1
2021-10-18,1228902.0,1252588,2481490.0,10,0,0
2021-10-19,1014981.0,1208319,2223300.0,10,1,0
2021-10-20,897620.0,1198378,2095998.0,10,2,0
2021-10-21,1108606.0,1214166,2322772.0,10,3,0
2021-10-22,1369833.0,1258373,2628206.0,10,4,0
2021-10-23,1274835.0,1157707,2432542.0,10,5,1
2021-10-24,1192529.0,1135311,2327840.0,10,6,1
2021-10-25,1378418.0,1272934,2651352.0,10,0,0
2021-10-26,1350373.0,1280839,2631212.0,10,1,0
2021-10-27,1361545.0,1286445,2647990.0,10,2,0
2021-10-28,1342420.0,1285822,2628242.0,10,3,0
2021-10-29,1188309.0,1257159,2445468.0,10,4,0
2021-10-30,1031878.0,1137485,2169363.0,10,5,1
2021-10-31,988217.0,1069226,2057443.0,10,6,1
2021-11-01,1171427.0,1121590,2293017.0,11,0,0
2021-11-02,1542458.0,1314114,2856572.0,11,1,0
2021-11-03,1687648.0,1380417,3068065.0,11,2,0
2021-11-04,1766197.0,1441968,3208165.0,11,3,0
2021-11-05,1761742.0,1446385,3208127.0,11,4,0
2021-11-06,1697089.0,1364244,3061333.0,11,5,1
2021-11-07,1472291.0,1289812,2762103.0,11,6,1
2021-11-08,1805419.0,1435170,3240589.0,11,0,0
2021-11-09,1904181.0,1492061,3396242.0,11,1,0
2021-11-10,2039366.0,1526358,3565724.0,11,2,0
2021-11-11,1862820.0,1369212,3232032.0,11,3,0
2021-11-12,1864253.0,1423976,3288229.0,11,4,0
2021-11-13,1568355.0,1290244,2858599.0,11,5,1
2021-11-14,1451146.0,1230573,2681719.0,11,6,1
2021-11-15,1825359.0,1449583,3274942.0,11,0,0
2021-11-16,1933135.0,1500107,3433242.0,11,1,0
2021-11-17,1862615.0,1497487,3360102.0,11,2,0
2021-11-18,1910859.0,1505129,3415988.0,11,3,0
2021-11-19,1907448.0,1497554,3405002.0,11,4,0
2021-11-20,1791031.0,1395544,3186575.0,11,5,1
2021-11-21,1762095.0,1371044,3133139.0,11,6,1
2021-11-22,2058760.0,1571264,3630024.0,11,0,0
2021-11-23,2200330.0,1629789,3830119.0,11,1,0
2021-11-24,2222815.0,1644295,3867110.0,11,2,0
2021-11-25,2264489.0,1660534,3925023.0,11,3,0
2021-11-26,2272958.0,1667488,3940446.0,11,4,0
2021-11-27,2122323.0,1564707,3687030.0,11,5,1
2021-11-28,2074067.0,1562923,3636990.0,11,6,1
2021-11-29,2458146.0,1761059,4219205.0,11,0,0
2021-11-30,2371729.0,1790327,4162056.0,11,1,0
2021-12-01,2124817.0,1681176,3805993.0,12,2,0
2021-12-02,2316453.0,1717965,4034418.0,12,3,0
2021-12-03,2428062.0,1764778,4192840.0,12,4,0
2021-12-04,1933062.0,1512329,3445391.0,12,5,1
2021-12-05,2018165.0,1523129,3541294.0,12,6,1
2021-12-06,2298626.0,1691268,3989894.0,12,0,0
2021-12-07,2271599.0,1714090,3985689.0,12,1,0
2021-12-08,2227797.0,1716037,3943834.0,12,2,0
2021-12-09,2343154.0,1758805,4101959.0,12,3,0
2021-12-10,2260531.0,1730894,3991425.0,12,4,0
2021-12-11,2085943.0,1594538,3680481.0,12,5,1
2021-12-12,1921631.0,1488375,3410006.0,12,6,1
2021-12-13,2115181.0,1624162,3739343.0,12,0,0
2021-12-14,2232503.0,1682893,3915396.0,12,1,0
2021-12-15,2213727.0,1684312,3898039.0,12,2,0
2021-12-16,2172228.0,1675513,3847741.0,12,3,0
2021-12-17,2142581.0,1670007,3812588.0,12,4,0
2021-12-18,2031514.0,1563223,3594737.0,12,5,1
2021-12-19,2086172.0,1550329,3636501.0,12,6,1
2021-12-20,2319794.0,1735670,4055464.0,12,0,0
2021-12-21,2510753.0,1802180,4312933.0,12,1,0
2021-12-22,2617058.0,1851935,4468993.0,12,2,0
2021-12-23,2291454.0,1712316,4003770.0,12,3,0
2021-12-24,1758875.0,1474778,3233653.0,12,4,0
2021-12-25,1461901.0,1289038,2750939.0,12,5,1
2021-12-26,1499935.0,1291566,2791501.0,12,6,1
2021-12-27,1505012.0,1389237,2894249.0,12,0,0
2021-12-28,1420379.0,1382549,2802928.0,12,1,0
2021-12-29,1335819.0,1331763,2667582.0,12,2,0
2021-12-30,1223892.0,1266311,2490203.0,12,3,0
2021-12-31,1315755.0,1279971,2595726.0,12,4,0
2022-01-01,1281451.0,1210665,2492116.0,1,5,1
2022-01-02,1332968.0,1257383,2590351.0,1,6,1
2022-01-03,1521335.0,1430120,2951455.0,1,0,0
2022-01-04,1707860.0,1494521,3202381.0,1,1,0
2022-01-05,2041995.0,1642133,3684128.0,1,2,0
2022-01-06,2227977.0,1741567,3969544.0,1,3,0
2022-01-07,2188915.0,1738336,3927251.0,1,4,0
2022-01-08,1863401.0,1563277,3426678.0,1,5,1
2022-01-09,1870669.0,1499297,3369966.0,1,6,1
2022-01-10,2272171.0,1672097,3944268.0,1,0,0
2022-01-11,2393864.0,1743890,4137754.0,1,1,0
2022-01-12,2476447.0,1804239,4280686.0,1,2,0
2022-01-13,2520945.0,1835001,4355946.0,1,3,0
2022-01-14,2536493.0,1855444,4391937.0,1,4,0
2022-01-15,2395055.0,1750000,4145055.0,1,5,1
2022-01-16,2357374.0,1697047,4054421.0,1,6,1
2022-01-17,2412779.0,1792402,4205181.0,1,0,0
2022-01-18,2397218.0,1803153,4200371.0,1,1,0
2022-01-19,2366628.0,1799549,4166177.0,1,2,0
2022-01-20,2339215.0,1772340,4111555.0,1,3,0
2022-01-21,2414046.0,1806428,4220474.0,1,4,0
2022-01-22,2262902.0,1689398,3952300.0,1,5,1
2022-01-23,2200524.0,1619307,3819831.0,1,6,1
2022-01-24,2455674.0,1797160,4252834.0,1,0,0
2022-01-25,2597252.0,1867395,4464647.0,1,1,0
2022-01-26,2568583.0,1881184,4449767.0,1,2,0
2022-01-27,2526454.0,1860252,4386706.0,1,3,0
2022-01-28,2370753.0,1784833,4155586.0,1,4,0
2022-01-29,2006397.0,1611244,3617641.0,1,5,1
2022-01-30,1924468.0,1491488,3415956.0,1,6,1
2022-01-31,2111758.0,1680959,3792717.0,1,0,0
2022-02-01,2176366.0,1725113,3901479.0,2,1,0
2022-02-02,1951394.0,1615525,3566919.0,2,2,0
2022-02-03,1993737.0,1623604,3617341.0,2,3,0
2022-02-04,1943910.0,1597367,3541277.0,2,4,0
2022-02-05,1813521.0,1491599,3305120.0,2,5,1
2022-02-06,1701798.0,1478046,3179844.0,2,6,1
2022-02-07,1942383.0,1557990,3500373.0,2,0,0
2022-02-08,1983758.0,1597805,3581563.0,2,1,0
2022-02-09,1970161.0,1589575,3559736.0,2,2,0
2022-02-10,1959131.0,1580232,3539363.0,2,3,0
2022-02-11,2048372.0,1601721,3650093.0,2,4,0
2022-02-12,2006227.0,1545320,3551547.0,2,5,1
2022-02-13,1700888.0,1459904,3160792.0,2,6,1
2022-02-14,1805214.0,1553108,3358322.0,2,0,0
2022-02-15,1876488.0,1608384,3484872.0,2,1,0
2022-02-16,1603283.0,1566414,3169697.0,2,2,0
2022-02-17,1510470.0,1461773,2972243.0,2,3,0
2022-02-18,1508349.0,1442181,2950530.0,2,4,0
2022-02-19,1539686.0,1404949,2944635.0,2,5,1
2022-02-20,1429922.0,1349961,2779883.0,2,6,1
2022-02-21,1710338.0,1523704,3234042.0,2,0,0
2022-02-22,1736929.0,1532065,3268994.0,2,1,0
2022-02-23,1731832.0,1494331,3226163.0,2,2,0
2022-02-24,1682798.0,1517629,3200427.0,2,3,0
2022-02-25,1830260.0,1552536,3382796.0,2,4,0
2022-02-26,1817825.0,1458114,3275939.0,2,5,1
2022-02-27,1681019.0,1422852,3103871.0,2,6,1
2022-02-28,1731065.0,1349684,3080749.0,2,0,0
2022-03-01,1946159.0,1535204,3481363.0,3,1,0
2022-03-02,1845211.0,1515409,3360620.0,3,2,0
2022-03-03,1728283.0,1480822,3209105.0,3,3,0
2022-03-04,1721135.0,1477979,3199114.0,3,4,0
2022-03-05,1619973.0,1401940,3021913.0,3,5,1
2022-03-06,1703844.0,1402576,3106420.0,3,6,1
2022-03-07,2127338.0,1615135,3742473.0,3,0,0
2022-03-08,1995510.0,1612547,3608057.0,3,1,0
2022-03-09,1806125.0,1525100,3331225.0,3,2,0
2022-03-10,1618115.0,1464539,3082654.0,3,3,0
2022-03-11,1513955.0,1454844,2968799.0,3,4,0
2022-03-12,1394811.0,1340386,2735197.0,3,5,1
2022-03-13,1382413.0,1314799,2697212.0,3,6,1
2022-03-14,1661551.0,1446799,3108350.0,3,0,0
2022-03-15,1587754.0,1414674,3002428.0,3,1,0
2022-03-16,1541661.0,1396957,2938618.0,3,2,0
2022-03-17,1613676.0,1424282,3037958.0,3,3,0
2022-03-18,1575402.0,1437769,3013171.0,3,4,0
2022-03-19,1256686.0,1287938,2544624.0,3,5,1
2022-03-20,1351694.0,1231337,2583031.0,3,6,1
2022-03-21,1445413.0,1330685,2776098.0,3,0,0
2022-03-22,1399858.0,1331095,2730953.0,3,1,0
2022-03-23,1412970.0,1335938,2748908.0,3,2,0
2022-03-24,1375081.0,1322308,2697389.0,3,3,0
2022-03-25,1303860.0,1276116,2579976.0,3,4,0
2022-03-26,1078636.0,1141901,2220537.0,3,5,1
2022-03-27,966721.0,1081077,2047798.0,3,6,1
2022-03-28,1197803.0,1209416,2407219.0,3,0,0
2022-03-29,1224735.0,1232886,2457621.0,3,1,0
2022-03-30,1354277.0,1284068,2638345.0,3,2,0
2022-03-31,1607923.0,1379159,2987082.0,3,3,0
2022-04-01,2005726.0,1561777,3567503.0,4,4,0
2022-04-02,1945229.0,1505368,3450597.0,4,5,1
2022-04-03,1845866.0,1449956,3295822.0,4,6,1
2022-04-04,1985162.0,1557351,3542513.0,4,0,0
2022-04-05,1720045.0,1487199,3207244.0,4,1,0
2022-04-06,1551707.0,1431572,2983279.0,4,2,0
2022-04-07,1378681.0,1403526,2782207.0,4,3,0
2022-04-08,1542501.0,1396961,2939462.0,4,4,0
2022-04-09,1510997.0,1299474,2810471.0,4,5,1
2022-04-10,1367067.0,1236460,2603527.0,4,6,1
2022-04-11,1274855.0,1300058,2574913.0,4,0,0
2022-04-12,1115219.0,1248968,2364187.0,4,1,0
2022-04-13,1127315.0,1231934,2359249.0,4,2,0
2022-04-14,1033994.0,1189276,2223270.0,4,3,0
2022-04-15,864904.0,1128624,1993528.0,4,4,0
2022-04-16,695745.0,1009084,1704829.0,4,5,1
2022-04-17,673026.0,957021,1630047.0,4,6,1
2022-04-18,756877.0,982547,1739424.0,4,0,0
2022-04-19,1025035.0,1141118,2166153.0,4,1,0
2022-04-20,1065511.0,1181117,2246628.0,4,2,0
2022-04-21,1010038.0,1173821,2183859.0,4,3,0
2022-04-22,962565.0,1142748,2105313.0,4,4,0
2022-04-23,736377.0,1051171,1787548.0,4,5,1
2022-04-24,758276.0,1021611,1779887.0,4,6,1
2022-04-25,1029845.0,1161817,2191662.0,4,0,0
2022-04-26,1109178.0,1175976,2285154.0,4,1,0
2022-04-27,1084147.0,1161317,2245464.0,4,2,0
2022-04-28,1014106.0,1145840,2159946.0,4,3,0
2022-04-29,959973.0,1122651,2082624.0,4,4,0
2022-04-30,853725.0,1013058,1866783.0,4,5,1
2022-05-01,770499.0,952661,1723160.0,5,6,1
2022-05-02,907582.0,1101873,2009455.0,5,0,0
2022-05-03,963589.0,1133300,2096889.0,5,1,0
2022-05-04,976974.0,1143500,2120474.0,5,2,0
2022-05-05,964599.0,1149326,2113925.0,5,3,0
2022-05-06,922745.0,1133849,2056594.0,5,4,0
2022-05-07,726716.0,1001203,1727919.0,5,5,1
2022-05-08,637453.0,943445,1580898.0,5,6,1
2022-05-09,815134.0,1084258,1899392.0,5,0,0
2022-05-10,798258.0,1101195,1899453.0,5,1,0
2022-05-11,758111.0,1101472,1859583.0,5,2,0
2022-05-12,808701.0,1101898,1910599.0,5,3,0
2022-05-13,785485.0,1089277,1874762.0,5,4,0
2022-05-14,624633.0,975633,1600266.0,5,5,1
2022-05-15,549982.0,921792,1471774.0,5,6,1
2022-05-16,747212.0,1071927,1819139.0,5,0,0
2022-05-17,767204.0,1104231,1871435.0,5,1,0
2022-05-18,732688.0,1119604,1852292.0,5,2,0
2022-05-19,729048.0,1117037,1846085.0,5,3,0
2022-05-20,750659.0,1100038,1850697.0,5,4,0
2022-05-21,561282.0,982089,1543371.0,5,5,1
2022-05-22,540338.0,931611,1471949.0,5,6,1
2022-05-23,715679.0,1076578,1792257.0,5,0,0
2022-05-24,728638.0,1079195,1807833.0,5,1,0
2022-05-25,726719.0,1084358,1811077.0,5,2,0
2022-05-26,540761.0,966549,1507310.0,5,3,0
2022-05-27,547886.0,1001586,1549472.0,5,4,0
2022-05-28,519786.0,952171,1471957.0,5,5,1
2022-05-29,539376.0,913188,1452564.0,5,6,1
2022-05-30,726634.0,1070516,1797150.0,5,0,0
2022-05-31,733639.0,1099212,1832851.0,5,1,0
2022-06-01,750616.0,1105479,1856095.0,6,2,0
2022-06-02,683999.0,1107507,1791506.0,6,3,0
2022-06-03,696287.0,1097023,1793310.0,6,4,0
2022-06-04,558677.0,984861,1543538.0,6,5,1
2022-06-05,494959.0,914000,1408959.0,6,6,1
2022-06-06,540075.0,952477,1492552.0,6,0,0
2022-06-07,694327.0,1078412,1772739.0,6,1,0
2022-06-08,763455.0,1094864,1858319.0,6,2,0
2022-06-09,759106.0,1092242,1851348.0,6,3,0
2022-06-10,713255.0,1090819,1804074.0,6,4,0
2022-06-11,518129.0,983535,1501664.0,6,5,1
2022-06-12,481318.0,937188,1418506.0,6,6,1
2022-06-13,680874.0,1085482,1766356.0,6,0,0
2022-06-14,694985.0,1125221,1820206.0,6,1,0
2022-06-15,698699.0,1151881,1850580.0,6,2,0
2022-06-16,698316.0,1161565,1859881.0,6,3,0
2022-06-17,670256.0,1165879,1836135.0,6,4,0
2022-06-18,567780.0,1059039,1626819.0,6,5,1
2022-06-19,443385.0,978492,1421877.0,6,6,1
2022-06-20,636294.0,1114525,1750819.0,6,0,0
2022-06-21,641851.0,1133873,1775724.0,6,1,0
2022-06-22,671566.0,1133165,1804731.0,6,2,0
2022-06-23,663339.0,1126375,1789714.0,6,3,0
2022-06-24,649454.0,1092403,1741857.0,6,4,0
2022-06-25,525060.0,970411,1495471.0,6,5,1
2022-06-26,482018.0,929042,1411060.0,6,6,1
2022-06-27,666799.0,1072448,1739247.0,6,0,0
2022-06-28,685023.0,1096407,1781430.0,6,1,0
2022-06-29,679809.0,1108909,1788718.0,6,2,0
2022-06-30,706294.0,1107408,1813702.0,6,3,0
2022-07-01,690664.0,1079794,1770458.0,7,4,0
2022-07-02,509992.0,979380,1489372.0,7,5,1
2022-07-03,452556.0,912473,1365029.0,7,6,1
2022-07-04,646383.0,1092748,1739131.0,7,0,0
2022-07-05,680690.0,1123902,1804592.0,7,1,0
2022-07-06,671223.0,1121424,1792647.0,7,2,0
2022-07-07,715779.0,1132989,1848768.0,7,3,0
2022-07-08,711092.0,1126093,1837185.0,7,4,0
2022-07-09,533899.0,1016369,1550268.0,7,5,1
2022-07-10,466143.0,958322,1424465.0,7,6,1
2022-07-11,662407.0,1125445,1787852.0,7,0,0
2022-07-12,685910.0,1167187,1853097.0,7,1,0
2022-07-13,680949.0,1171772,1852721.0,7,2,0
2022-07-14,599321.0,1039504,1638825.0,7,3,0
2022-07-15,620805.0,1079767,1700572.0,7,4,0
2022-07-16,545417.0,1016859,1562276.0,7,5,1
2022-07-17,483595.0,979315,1462910.0,7,6,1
2022-07-18,651746.0,1161916,1813662.0,7,0,0
2022-07-19,685486.0,1192773,1878259.0,7,1,0
2022-07-20,712007.0,1167754,1879761.0,7,2,0
2022-07-21,718970.0,1158026,1876996.0,7,3,0
2022-07-22,696321.0,1143464,1839785.0,7,4,0
2022-07-23,580396.0,1016854,1597250.0,7,5,1
2022-07-24,507666.0,975615,1483281.0,7,6,1
2022-07-25,633890.0,1108945,1742835.0,7,0,0
2022-07-26,668011.0,1110562,1778573.0,7,1,0
2022-07-27,668869.0,1100930,1769799.0,7,2,0
2022-07-28,657606.0,1102566,1760172.0,7,3,0
2022-07-29,622684.0,1076722,1699406.0,7,4,0
2022-07-30,525757.0,975420,1501177.0,7,5,1
2022-07-31,493355.0,931766,1425121.0,7,6,1
2022-08-01,564729.0,1049193,1613922.0,8,0,0
2022-08-02,573161.0,1076785,1649946.0,8,1,0
2022-08-03,576553.0,1094998,1671551.0,8,2,0
2022-08-04,582840.0,1087394,1670234.0,8,3,0
2022-08-05,567879.0,1051746,1619625.0,8,4,0
